Date,League,Entry,Type,Investment,Odds,Gain,Result
2022-11-18,NBA,"Curry ac. 4,5 3pt",3 Pointers,10,2.0,10.0,Green
2022-11-18,NBA,"Wiggins ab. 2,5 ast",Assists,10,1.58,5.800000000000001,Green
2022-11-19,NBA,"Capela ab. 12,5 reb",Rebounds,10,1.86,8.600000000000001,Red
2022-11-19,NBA,"Anunoby ab. 2,5 3pt",3 Pointers,10,1.66,6.599999999999998,Green
2022-11-19,NBA,"Raptors x Hawks ac. 222,5 pts",Total,10,1.64,6.399999999999999,Green
2022-11-19,NBA,"Suggs ac. 5,5 ast",Assists,10,1.62,6.200000000000003,Green
2022-11-19,NBA,"Magic +8,5",Handicap,10,1.62,6.200000000000003,Green
2022-11-19,NBA,"Embiid ac. 1,5 blk",Blocks,5,2.85,9.25,Red
2022-11-19,NBA,"Wolves x Sixers ab. 115,5 pts 1T",Total,10,1.55,5.5,Green
2022-11-19,NBA,"Jazz +6,5",Handicap,10,1.62,6.200000000000003,Green
2022-11-19,NBA,"Spurs x Clippers ac. 216,5 pts",Total,10,1.57,5.700000000000001,Red
2022-11-20,NBA,"Knicks x Suns ac. 223,5 pts",Total,10,1.62,6.200000000000003,Red
2022-11-20,NBA,"Hornets x Wizards ab. 226,5 pts",Total,10,1.54,5.4,Green
2022-11-20,NBA,"Wizards -3,5",Handicap,10,1.64,6.399999999999999,Green
2022-11-20,NBA,"Pistons +11,5",Handicap,10,1.62,6.200000000000003,Green
2022-11-20,NBA,"GSW x Rockets ac. 227,5 pts",Total,10,1.64,6.399999999999999,Green
2022-11-20,NBA,"GSW -8,5",Handicap,10,1.62,6.200000000000003,Red
2022-11-20,NBA,"Grizzlies +9,5",Handicap,10,1.62,6.200000000000003,Red
2022-11-20,NBA,"Cavs -6,5",Handicap,10,1.5,5.0,Green
2022-11-20,NBA,"Mavs -7,5",Handicap,10,1.57,5.700000000000001,Red
2022-11-20,NBA,"Lakers -3,5",Handicap,10,1.5,5.0,Green
2022-11-20,NBA,Combinada,Triple,1,4.33,3.33,Red
2022-11-21,NBA,"Hawks x Cavs ab. 223,5 pts",Total,10,1.62,6.200000000000003,Green
2022-11-21,NBA,"Garland ac. 2,5 3pt",3 Pointers,10,1.64,6.399999999999999,Red
2022-11-21,NBA,"Collins ab. 19,5 pts + reb",Pts + Reb,10,1.86,8.600000000000001,Green
2022-11-21,NBA,"Pacers -4,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-21,NBA,"Haliburton ac. 10,5 ast",Assists,10,1.74,7.399999999999999,Green
2022-11-21,NBA,"Turner ac. 8,5 reb",Rebounds,10,2.0,10.0,Red
2022-11-21,NBA,"Bulls +8,5",Handicap,10,1.55,5.5,Green
2022-11-21,NBA,"Vucevic ac. 10,5 reb",Rebounds,10,1.74,7.399999999999999,Green
2022-11-21,NBA,"Tatum ac. 7,5 reb",Rebounds,10,1.83,8.3,Green
2022-11-21,NBA,"Valanciunas ab. 0,5 roubos",Steals,10,1.64,6.399999999999999,Green
2022-11-21,NBA,"GSW ab. 115,5 pts",Total,10,1.57,5.700000000000001,Green
2022-11-21,NBA,"Pelicans -7,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-21,NBA,"Heat x Wolves ab. 225,5 pts",Total,10,1.55,5.5,Green
2022-11-21,NBA,"McDaniels ab. 1,5 3pt",3 Pointers,10,1.5,5.0,Red
2022-11-21,NBA,"Barrett ab. 3,5 ast",Assists,10,1.62,6.200000000000003,Green
2022-11-21,NBA,"Giddey ab. 1,5 3pt",3 Pointers,10,1.58,5.800000000000001,Green
2022-11-21,NBA,"Knicks +4,5",Handicap,10,1.62,6.200000000000003,Green
2022-11-21,NBA,"Giannis ac. 11,5 reb",Rebounds,10,1.9,9.0,Red
2022-11-21,NBA,"Simons ac. 23,5 pts",Points,10,1.68,6.800000000000001,Green
2022-11-21,NBA,"Bucks -6,5 ",Handicap,10,1.52,5.199999999999999,Green
2022-11-21,NBA,"Jazz +4,5",Handicap,10,1.62,6.200000000000003,Red
2022-11-21,NBA,"Jazz x Clippers ab. 225,5 pts",Total,10,1.66,6.599999999999998,Red
2022-11-21,NBA,"Clippers ab. 115,5 pts",Total,10,1.55,5.5,Red
2022-11-22,NBA,"  76ers +10,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-22,NBA,"Milton ac. 16,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-22,NBA,"Melton ac. 4,5 ast",Assists,10,1.64,6.399999999999999,Red
2022-11-22,NBA,"Konchar ac 10,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-22,NBA,"Kings x Grizzlies ac. 229,5 pts",Total,10,1.57,5.700000000000001,Red
2022-11-22,NBA,"Grizzlies +3,5",Handicap,10,1.57,5.700000000000001,Red
2022-11-22,NBA,"Pistons + 14,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-22,NBA,"Gordon ac. 1,5 TO",Turnovers,10,1.74,7.399999999999999,Red
2022-11-22,NBA,"Ivey ac. 1,5 3pt",3 Pointers,10,2.05,10.5,Red
2022-11-22,NBA,"Suns -6,5",Handicap,10,1.52,5.199999999999999,Green
2022-11-22,NBA,"Craig ac. 9,5 pts",Points,10,1.83,8.3,Red
2022-11-22,NBA,"Davis ac. 11,5 reb",Rebounds,10,1.8,8.0,Green
2022-11-22,NBA,"Kings e Suns vencer + Ab. 225,5",Triple,2,4.5,7.0,Green
2022-11-23,NBA,"Pacers x Wolves ac. 241,5 pts",Total,10,1.6,6.0,Red
2022-11-23,NBA,"Haliburton ac. 11,5 ast",Assists,10,1.86,8.600000000000001,Green
2022-11-23,NBA,"Smith ab. 1,5 3pt",3 Pointers,10,1.57,5.700000000000001,Green
2022-11-23,NBA,"Rozier ac. 4,5 ast",Assists,10,1.74,7.399999999999999,Green
2022-11-23,NBA,"Melton ac. 16,5 pts",Points,10,1.86,8.600000000000001,Green
2022-11-23,NBA,"76ers +6,5",Handicap,10,1.66,6.599999999999998,Green
2022-11-23,NBA,"Grant ab. 4,5 reb",Rebounds,10,1.6,6.0,Green
2022-11-23,NBA,"Allen ab. 14,5 pts",Points,10,1.83,8.3,Green
2022-11-23,NBA,"Blazers ac. 99,5 pts",Total,10,1.52,5.199999999999999,Red
2022-11-23,NBA,"Nets x Raptors ac. 217,5 pts",Total,10,1.55,5.5,Red
2022-11-23,NBA,"Nets +5,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-23,NBA,"Brown ac. 2,5 3pt",3 Pointers,10,2.1,11.0,Red
2022-11-23,NBA,"Hardaway Jr ac. 1,5 ast",Assists,10,1.86,8.600000000000001,Green
2022-11-23,NBA,"Celtics -2,5",Handicap,10,1.66,6.599999999999998,Green
2022-11-23,NBA,"Huerter ac. 14,5 pts",Points,10,1.71,7.100000000000001,Red
2022-11-23,NBA,"Collins ab. 7,5 reb",Rebounds,10,1.76,7.600000000000001,Green
2022-11-23,NBA,"Kings x Hawks ab. 245,5 pts",Total,10,1.6,6.0,Green
2022-11-23,NBA,"Heat +3,5",Handicap,10,1.5,5.0,Green
2022-11-23,NBA,"Porzings ac. 1,5 3pt",3 Pointers,10,1.68,6.800000000000001,Green
2022-11-23,NBA,"Adebayo ab. 21,5 pts",Points,10,1.9,9.0,Green
2022-11-23,NBA,"Bucks -4,5 ",Handicap,10,1.57,5.700000000000001,Red
2022-11-23,NBA,"Dosunmu ac. 2,5 reb",Rebounds,10,1.6,6.0,Green
2022-11-23,NBA,"Giannis ac. 4,5 ast",Assists,10,1.57,5.700000000000001,Green
2022-11-23,NBA,"Nuggets +3,5",Handicap,10,1.62,6.200000000000003,Green
2022-11-23,NBA,"Giddey ab. 1,5 3pt",3 Pointers,10,1.45,4.5,Green
2022-11-23,NBA,"Shai ac. 29,5 pts",Points,10,1.9,9.0,Green
2022-11-23,NBA,"Spurs +10,5",Handicap,10,1.52,5.199999999999999,Red
2022-11-23,NBA,"Vassell ac. 19,5 pts",Points,10,1.8,8.0,Green
2022-11-23,NBA,"Valanciunas ac. 11,5 pts",Points,10,1.83,8.3,Green
2022-11-23,NBA,"Markkanen ac. 21,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-23,NBA,"Ivey ab. 1,5 3pt",3 Pointers,10,1.66,6.599999999999998,Green
2022-11-23,NBA,"Bogdanovic ab. 20,5 pts",Points,10,1.9,9.0,Red
2022-11-23,NBA,"Clippers +11,5",Handicap,10,1.66,6.599999999999998,Red
2022-11-23,NBA,"Curry ac. 4,5 3pt",3 Pointers,10,2.0,10.0,Red
2022-11-23,NBA,Green 7 ast,Assists,10,1.6,6.0,Green
2022-11-25,NBA,"Edwards ac. 5,5 reb",Rebounds,10,2.1,11.0,Red
2022-11-25,NBA,"Hornets +9,5",Handicap,10,1.55,5.5,Green
2022-11-25,NBA,"PJ Washington ac. 1,5 3PT",3 Pointers,10,1.57,5.700000000000001,Red
2022-11-25,NBA,"76ers +6,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-25,NBA,"Melton ac. 17,5 pts",Points,10,1.95,9.5,Red
2022-11-25,NBA,"Magic ac. 104,5 pts",Total,10,1.55,5.5,Red
2022-11-25,NBA,"Barrett ab. 3,5 ast",Assists,10,1.62,6.200000000000003,Red
2022-11-25,NBA,"Simons ab. 24,5 pts",Points,10,1.83,8.3,Red
2022-11-25,NBA,"Brunson ac. 20,5 pts",Points,10,1.86,8.600000000000001,Green
2022-11-25,NBA,"Haliburton ac. 10,5 ast",Assists,10,1.66,6.599999999999998,Green
2022-11-25,NBA,"Oneale ac. 9,5 pts",Points,10,1.76,7.600000000000001,Red
2022-11-25,NBA,"Kyrie ac. 24,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-25,NBA,"OKC x Bulls ac. 227,5 pts",Total,10,1.55,5.5,Green
2022-11-25,NBA,"Pokusevski ab. 2,5 ast",Assists,10,1.6,6.0,Green
2022-11-25,NBA,"Lavine ac. 2,5 3pt",3 Pointers,10,1.76,7.600000000000001,Green
2022-11-25,NBA,"Mobley ab. 0,5 3pt + Garland pts inf",Pair,10,1.5,5.0,Green
2022-11-25,NBA,"Cavs x Bucks ac. 210,5 pts",Total,10,1.57,5.700000000000001,Green
2022-11-25,NBA,"Lopez ab. 0,5 ast",Assists,10,1.62,6.200000000000003,Red
2022-11-25,NBA,"Rockets ab. 114,5 pts",Total,10,1.62,6.200000000000003,Red
2022-11-25,NBA,"Hawks -6,5",Handicap,10,1.66,6.599999999999998,Red
2022-11-25,NBA,Lakers,ML,10,1.66,6.599999999999998,Green
2022-11-25,NBA,"Davis ac. 11,5 reb",Rebounds,10,1.8,8.0,Green
2022-11-25,NBA,"Vassell ac. 21,5 pts",Points,10,1.83,8.3,Red
2022-11-25,NBA,"Pelicans +6,5",Handicap,10,1.5,5.0,Red
2022-11-25,NBA,"Morant ac. 5,5 reb",Rebounds,10,1.66,6.599999999999998,Red
2022-11-25,NBA,"Valanciunas ab. 13,5 pts",Points,10,1.83,8.3,Green
2022-11-25,NBA,"Brogdon ac. 1,5 3pt",3 Pointers,10,2.1,11.0,Green
2022-11-25,NBA,Sabonis 5 ast,Assists,10,1.54,5.4,Green
2022-11-25,NBA,"Kings x Celtics ab. 243,5 pts",Total,10,1.57,5.700000000000001,Green
2022-11-25,NBA,Combinada,Triple,1,6.07,5.07,Red
2022-11-26,NBA,"Mavs ac. 105,5 pts",Total,10,1.57,5.700000000000001,Red
2022-11-26,NBA,Mavs,ML,10,1.74,7.399999999999999,Red
2022-11-26,NBA,"Doncic ac. 30,5 pts",Points,10,1.8,8.0,Red
2022-11-26,NBA,"Young ac. 20,5 pts + reb + ast",Pts + Reb + Ast,10,1.9,9.0,Red
2022-11-26,NBA,"Keldon ac. 1,5 TO",Turnovers,10,1.6,6.0,Red
2022-11-26,NBA,"Lakers x Spurs ab. 233,5 pts",Total,10,1.76,7.600000000000001,Red
2022-11-26,NBA,Combinada,Triple,1,6.95,5.95,Red
2022-11-26,NBA,"Walker ac. 16,5 pts",Points,10,1.86,8.600000000000001,Green
2022-11-27,NBA,"Heat + 6,5",Handicap,10,1.62,6.200000000000003,Green
2022-11-27,NBA,"Cavs -6,5",Handicap,10,1.62,6.200000000000003,Green
2022-11-27,NBA,Grizzlies,ML,10,1.66,6.599999999999998,Green
2022-11-27,NBA,"76ers +3,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-27,NBA,"Wizards x Celtics ac. 217,5 pts",Total,10,1.62,6.200000000000003,Green
2022-11-27,NBA,Bucks x Mavs,Total,10,1.55,5.5,Green
2022-11-27,NBA,Combinada,Triple,1,5.79,4.79,Red
2022-11-28,NBA,Combinada,Triple,1,4.2,3.2,Red
2022-11-28,NBA,"Hawks ab. 114,5 pts",Total,10,1.43,4.299999999999999,Green
2022-11-28,NBA,76ers,ML,10,1.66,6.599999999999998,Green
2022-11-28,NBA,"Porzings ac. 1,5 3pt",3 Pointers,10,1.58,5.800000000000001,Green
2022-11-28,NBA,"Morris ac. 4,5 ast",Assists,10,1.71,7.100000000000001,Green
2022-11-28,NBA,"Wizards +3,5 ",Handicap,10,1.55,5.5,Green
2022-11-28,NBA,"Celtics x Hornets ac. 218,5 pts",Total,10,1.55,5.5,Green
2022-11-28,NBA,"McDaniels ab. 19,5 pts + reb +ast",Pts + Reb + Ast,10,1.86,8.600000000000001,Red
2022-11-28,NBA,"Tatum ac. 30,5 pts",Points,10,1.86,8.600000000000001,Green
2022-11-28,NBA,Combinada,Pair,10,1.55,5.5,Red
2022-11-28,NBA,"Anunoby ac. 18,5 pts",Points,10,1.83,8.3,Green
2022-11-28,NBA,"Cavs +7,5",Handicap,10,1.62,6.200000000000003,Red
2022-11-28,NBA,"Kyrie ac. 22,5 pts",Points,10,1.68,6.800000000000001,Red
2022-11-28,NBA,"Magic +14,5",Handicap,10,1.52,5.199999999999999,Green
2022-11-28,NBA,"Wagner ab. 4,5 ast",Assists,10,1.8,8.0,Green
2022-11-28,NBA,"Herb Jones ac. 0,5 3pt",3 Pointers,10,1.47,4.699999999999999,Green
2022-11-28,NBA,Shai 30 pontos,Points,10,1.8,8.0,Green
2022-11-28,NBA,"Pelicans -2,5",Handicap,10,1.6,6.0,Green
2022-11-28,NBA,"Jazz ab. 121,5 pts",Total,10,1.62,6.200000000000003,Green
2022-11-28,NBA,"Vucevic ac. 2,5 ast",Assists,10,1.58,5.800000000000001,Red
2022-11-28,NBA,"Clarkson ac. 21,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-28,NBA,"Gordon ac. 16,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-28,NBA,"Murray ac. 5,5 ast",Assists,10,1.71,7.100000000000001,Red
2022-11-28,NBA,"Grenn ac. 4,5 ast",Assists,10,2.35,13.5,Green
2022-11-28,NBA,"Suns x Kings ac. 228,5 pts",Total,10,1.54,5.4,Green
2022-11-28,NBA,"Kings +3,5",Handicap,10,1.57,5.700000000000001,Red
2022-11-28,NBA,"Sabonis ac. 5,5 ast",Assists,10,1.64,6.399999999999999,Green
2022-11-28,NBA,"Walker ac. 16,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-28,NBA,"Davis ac. 12,5 rebotes",Rebounds,10,1.83,8.3,Green
2022-11-28,NBA,"Haliburton ac. 11,5 ast",Assists,10,2.05,10.5,Green
2022-11-29,NBA,"Knicks x Pistons ab. 231,5 pts",Total,10,1.55,5.5,Red
2022-11-29,NBA,"Bagley ac. 5,5 rebotes",Rebounds,10,1.66,6.599999999999998,Green
2022-11-29,NBA,"Brunson ac. 22,5 pts",Points,10,1.76,7.600000000000001,Red
2022-11-29,NBA,Curry 4 3pt,3 Pointers,10,1.52,5.199999999999999,Green
2022-11-29,NBA,"Mavs x GSW ac. 221,5 pts",Total,10,1.54,5.4,Green
2022-11-29,NBA,"Hardaway Jr acb. 9,5 pts",Points,10,1.83,8.3,Red
2022-11-29,NBA,Simons 5 ast,Assists,10,1.62,6.200000000000003,Red
2022-11-29,NBA,"Clippers +6,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-29,NBA,"Clippers x Blazers ac. 205, 5 pts",Total,10,1.52,5.199999999999999,Green
2022-11-29,NBA,Combinada,Pair,1,3.64,2.64,Red
2022-11-30,NBA,"76ers x Cavs ac. 204,5 pts ",Total,10,1.52,5.199999999999999,Red
2022-11-30,NBA,"76ers +5,5",Handicap,10,1.66,6.599999999999998,Red
2022-11-30,NBA,"Milton ac. 16,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-30,NBA,"Collins ab. 1,5 3pt",3 Pointers,10,1.55,5.5,Green
2022-11-30,NBA,"Wagner ab. 3,5 ast",Assists,10,1.64,6.399999999999999,Green
2022-11-30,NBA,"Magic +9,5",Handicap,10,1.55,5.5,Red
2022-11-30,NBA,"Martin ac. 10,5 pts",Points,10,1.86,8.600000000000001,Red
2022-11-30,NBA,"White ac. 1,5 3pt",3 Pointers,10,1.6,6.0,Green
2022-11-30,NBA,"Celtics -6,5",Handicap,10,1.57,5.700000000000001,Green
2022-11-30,NBA,"Robinson ac. 7,5 reb",Rebounds,10,2.0,10.0,Green
2022-11-30,NBA,"Portis ac. 9,5 reb",Rebounds,10,2.05,10.5,Green
2022-11-30,NBA,"Bucks x Knicks ac. 221,5 pts",Total,10,1.5,5.0,Red
2022-11-30,NBA,"Wizards x Nets ac. 223,5 pts",Total,10,1.57,5.700000000000001,Red
2022-11-30,NBA,"Porzings ac. 1,5 3pt",3 Pointers,10,1.64,6.399999999999999,Green
2022-11-30,NBA,"Durant ab. 6,5 ast",Assists,10,1.71,7.100000000000001,Green
2022-11-30,NBA,"Jackson Jr ab. 7,5 ast e reb",Ast + Reb,10,1.71,7.100000000000001,Red
2022-11-30,NBA,"Edwards ac. 4,5 ast",Assists,10,1.76,7.600000000000001,Red
2022-11-30,NBA,Grizzlies,ML,10,1.71,7.100000000000001,Red
2022-11-30,NBA,"Spurs x OKC AB. 235,5 Pts",Total,10,1.55,5.5,Green
2022-11-30,NBA,"Spurs +5,5 ",Handicap,10,1.62,6.200000000000003,Red
2022-11-30,NBA,"Dort ac. 1,5 3pt",3 Pointers,10,1.58,5.800000000000001,Green
2022-11-30,NBA,"Raptors ab. 115,5 pts",Total,10,1.55,5.5,Green
2022-11-30,NBA,"Valanciunas ac. 11,5 pts",Points,10,1.83,8.3,Green
2022-11-30,NBA,Raptors,ML,10,1.68,6.800000000000001,Red
2022-11-30,NBA,"Pacers ab. 54,5 pts 1T",Total,10,1.76,7.600000000000001,Green
2022-11-30,NBA,"Clippers ab. 26,5 pts 3qt",Total,10,1.9,9.0,Green
2022-11-30,NBA,"Blazers ac. 53,5 pts 1T",Total,10,1.62,6.200000000000003,Green
2022-11-30,NBA,"Kings x Pacers ac. 55,5 pts 3Qt",Total,10,1.52,5.199999999999999,Green
2022-11-30,NBA,Combinada,Triple,1,4.16,3.16,Red
2022-11-30,NBA,Combinada,Triple,1,5.1,4.1,Red
2022-11-30,NBA,Combinada,Triple,1,5.52,4.52,Red
2022-12-01,NBA,"Mavs -6,5",Handicap,10,1.66,6.599999999999998,Red
2022-12-01,NBA,"Mavs x Pistons ac. 216,5 pts",Total,10,1.57,5.700000000000001,Green
2022-12-01,NBA,"Doncic ac. 2,5 3pt",3 Pointers,10,2.05,10.5,Green
2022-12-01,NBA,"Bagley ac. 6,5 reb",Rebounds,10,2.2,12.0,Green
2022-12-01,NBA,"Stewart ac. 10,5 pts",Points,10,1.83,8.3,Red
2022-12-02,NBA,"Porzings ac. 1,5 3pt",3 Pointers,10,1.57,5.700000000000001,Red
2022-12-02,NBA,"Hornets +6,5",Handicap,10,1.55,5.5,Green
2022-12-02,NBA,"Hawks +6,5",Handicap,10,1.51,5.1,Green
2022-12-02,NBA,"Davis ac. 11,5 reb",Rebounds,10,1.86,8.600000000000001,Red
2022-12-02,NBA,"Tatum ac. 29,5 pts",Points,10,1.86,8.600000000000001,Red
2022-12-02,NBA,"Garland ac. 8,5 ast",Assists,10,1.76,7.600000000000001,Red
2022-12-02,NBA,"Magic x Cavs ab. 222,5 pts",Total,10,1.51,5.1,Green
2022-12-02,NBA,"Durant ab. 6,5 ast",Assists,10,1.76,7.600000000000001,Green
2022-12-02,NBA,Vassell 20 pts,Points,10,1.64,6.399999999999999,Green
2022-12-02,NBA,"76ers x Grizzlies ab. 223,5 pts",Total,10,1.54,5.4,Red
2022-12-02,NBA,"Konchar ac. 5,5 reb",Rebounds,10,1.76,7.600000000000001,Green
2022-12-02,NBA,"Smith Jr ac. 0,5 ast",Assists,10,1.52,5.199999999999999,Red
2022-12-02,NBA,"Pacers +7,5",Handicap,10,1.52,5.199999999999999,Red
2022-12-02,NBA,"Markkanen ac. 2,5 3pt",3 Pointers,10,1.66,6.599999999999998,Green
2022-12-02,NBA,Curry 4 3pt,3 Pointers,10,1.47,4.699999999999999,Green
2022-12-02,NBA,Combinada,Triple,1,4.16,3.16,Red
2022-12-03,NBA,"Curry ac. 2,5 3pt",3 Pointers,10,1.74,7.399999999999999,Green
2022-12-03,NBA,"Robinson ac. 7,5 reb",Rebounds,10,1.86,8.600000000000001,Red
2022-12-03,NBA,Mavs,ML,10,1.76,7.600000000000001,Green
2022-12-03,NBA,"Kings x Clippers ab. 222,5 pts",Total,10,1.54,5.4,Red
2022-12-03,NBA,"OKC +7,5",Handicap,10,1.66,6.599999999999998,Green
2022-12-03,NBA,"Raptors -8,5",Handicap,10,1.57,5.700000000000001,Green
2022-12-03,NBA,"Rockets x GSW ac. 229,5 pts",Total,10,1.54,5.4,Red
2022-12-03,NBA,"Jazz -2,5",Handicap,10,1.6,6.0,Red
2022-12-04,NBA,"Nets +5,5",Handicap,10,1.52,5.199999999999999,Red
2022-12-04,NBA,"Bulls +6,5",Handicap,10,1.52,5.199999999999999,Red
2022-12-04,NBA,Cavs,ML,10,1.68,6.800000000000001,Red
2022-12-04,NBA,"Lakers x Wizards ac. 227,5 pts",Total,10,1.54,5.4,Green
2022-12-04,NBA,"Grizzlies -4,5",Handicap,10,1.62,6.200000000000003,Green
2022-12-05,NBA,"Richards ab. 0,5 ast",Assists,10,1.83,8.3,Red
2022-12-05,NBA,Rozier 20 pts,Points,10,1.5,5.0,Green
2022-12-05,NBA,"Clippers -4,5",Handicap,10,1.71,7.100000000000001,Red
2022-12-05,NBA,"Bucks -6,5",Handicap,10,1.52,5.199999999999999,Green
2022-12-05,NBA,"Magic ab. 108,5 pts",Total,10,1.86,8.600000000000001,Green
2022-12-05,NBA,"Giannis ac. 31,5 pts",Points,10,1.86,8.600000000000001,Green
2022-12-05,NBA,Combinada,Triple,1,4.33,3.33,Red
2022-12-05,NBA,Brown 25 pts,Points,10,1.71,7.100000000000001,Red
2022-12-05,NBA,"Celtics +3,5",Handicap,10,1.66,6.599999999999998,Green
2022-12-05,NBA,"Anunoby ac. 1,5 ast",Assists,10,1.68,6.800000000000001,Red
2022-12-05,NBA,"Jalen Williams ac. 9,5 pts",Points,10,1.76,7.600000000000001,Green
2022-12-05,NBA,"Trae ac. 2,5 3pt",3 Pointers,10,2.0,10.0,Red
2022-12-05,NBA,"OKC +8,5",Handicap,10,1.62,6.200000000000003,Green
2022-12-05,NBA,"Heat -2,5",Handicap,10,1.62,6.200000000000003,Red
2022-12-05,NBA,"Grizzlies ab. 107,5 pts",Total,10,1.83,8.3,Green
2022-12-05,NBA,"Tyus Jones ab. 25,5 pts + reb + ast",Pts + Reb + Ast,10,1.83,8.3,Red
2022-12-05,NBA,"Sixers -5,5",Handicap,10,1.57,5.700000000000001,Red
2022-12-05,NBA,"Green ac. 21,5 pts",Points,10,1.86,8.600000000000001,Green
2022-12-05,NBA,"Embiid ac. 3,5 ast",Assists,10,1.74,7.399999999999999,Red
2022-12-06,NBA,"Lakers x Cavs ac. 219,5 pts",Total,10,1.55,5.5,Red
2022-12-06,NBA,"Lakers +8,5",Handicap,10,1.62,6.200000000000003,Red
2022-12-06,NBA,"Schroeder ac. 3,5 ast",Assists,10,1.6,6.0,Red
2022-12-06,NBA,"Pistons ac. 102,5 pts",Total,10,1.5,5.0,Green
2022-12-06,NBA,"Bogdanovic ac. 18,5 pts",Points,10,1.86,8.600000000000001,Green
2022-12-06,NBA,"Strus ab. 2,5 ast",Assists,10,1.64,6.399999999999999,Green
2022-12-06,NBA,"Allen ac. 9,5 reb",Rebounds,10,1.9,9.0,Green
2022-12-06,NBA,Jokic 10 reb,Rebounds,10,1.4,4.0,Red
2022-12-06,NBA,Nuggets   ,ML,10,1.54,5.4,Red
2022-12-06,NBA,"Doncic ac. 2,5 3pt",3 Pointers,10,1.74,7.399999999999999,Green
2022-12-06,NBA,"Pistons x Heat ab. 104,5 pts 1T",Total,10,1.5,5.0,Green
2022-12-06,NBA,Lakers 30 pts,Do Not Score,10,1.55,5.5,Red
2022-12-06,NBA,Combinada,Triple,1,4.83,3.83,Red
